Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_EGMFullScenario,Chrome 72.0.3626.109,,2019-02-20 16:33:58,2019-02-20 16:37:00,3m - 1.701s,ERROR
,,,,,,
Test Cases/TC_Login,Chrome 72.0.3626.109,This test case is used to Login to MOF website,2019-02-20 16:33:59,2019-02-20 16:34:14,15.311s,PASSED
"pk_Functions.CS_Login.LoginFun(findTestObject(null), ""http://192.168.0.190:8080/mof/#/"", findTestObject(""Login/Username""), findTestObject(""Login/Password""), ""AAttia"", ""123"", findTestObject(""Login/Login""))",Chrome 72.0.3626.109,,2019-02-20 16:33:59,2019-02-20 16:34:13,13.674s,PASSED
maximizeWindow(),Chrome 72.0.3626.109,,2019-02-20 16:34:13,2019-02-20 16:34:14,1.142s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Select_Screen,Chrome 72.0.3626.109,This test case is used to select certain screen,2019-02-20 16:34:14,2019-02-20 16:34:17,3.202s,PASSED
"click(findTestObject(""NE_SideMenu""))",Chrome 72.0.3626.109,,2019-02-20 16:34:14,2019-02-20 16:34:14,0.183s,PASSED
"click(findTestObject(""NE_EventGroupManagement""))",Chrome 72.0.3626.109,,2019-02-20 16:34:14,2019-02-20 16:34:15,0.098s,PASSED
"click(findTestObject(""Event Group Managemnt/BTN_Search""))",Chrome 72.0.3626.109,,2019-02-20 16:34:15,2019-02-20 16:34:15,0.612s,PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-20 16:34:15,2019-02-20 16:34:17,2.033s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert_Records,Chrome 72.0.3626.109,This test case is used to insert records in data file and it has to be connected to data file excel sheet using data binding,2019-02-20 16:34:17,2019-02-20 16:34:28,11.208s,PASSED
"click(findTestObject(""Event Group Managemnt/BTN_Insert""))",Chrome 72.0.3626.109,,2019-02-20 16:34:17,2019-02-20 16:34:18,0.167s,PASSED
"pk_Functions.CS_AllPageData.AllPageDataFun(""Event Group Management/MOF_NE_Event Group ManagementObjectRepository"", ""Sheet1"", [code, arabic_des, english_des])",Chrome 72.0.3626.109,,2019-02-20 16:34:18,2019-02-20 16:34:22,4.528s,PASSED
"click(findTestObject(""BTN_Save""))",Chrome 72.0.3626.109,,2019-02-20 16:34:22,2019-02-20 16:34:22,0.074s,PASSED
delay(3),Chrome 72.0.3626.109,,2019-02-20 16:34:22,2019-02-20 16:34:25,3.003s,PASSED
"click(findTestObject(""Event Group Managemnt/BTN_Back (1)""))",Chrome 72.0.3626.109,,2019-02-20 16:34:25,2019-02-20 16:34:25,0.136s,PASSED
delay(3),Chrome 72.0.3626.109,,2019-02-20 16:34:25,2019-02-20 16:34:28,3.004s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert_Records,Chrome 72.0.3626.109,This test case is used to insert records in data file and it has to be connected to data file excel sheet using data binding,2019-02-20 16:34:28,2019-02-20 16:34:38,10.023s,PASSED
"click(findTestObject(""Event Group Managemnt/BTN_Insert""))",Chrome 72.0.3626.109,,2019-02-20 16:34:28,2019-02-20 16:34:29,0.150s,PASSED
"pk_Functions.CS_AllPageData.AllPageDataFun(""Event Group Management/MOF_NE_Event Group ManagementObjectRepository"", ""Sheet1"", [code, arabic_des, english_des])",Chrome 72.0.3626.109,,2019-02-20 16:34:29,2019-02-20 16:34:32,3.636s,PASSED
"click(findTestObject(""BTN_Save""))",Chrome 72.0.3626.109,,2019-02-20 16:34:32,2019-02-20 16:34:32,0.075s,PASSED
delay(3),Chrome 72.0.3626.109,,2019-02-20 16:34:32,2019-02-20 16:34:35,3.004s,PASSED
"click(findTestObject(""Event Group Managemnt/BTN_Back (1)""))",Chrome 72.0.3626.109,,2019-02-20 16:34:35,2019-02-20 16:34:35,0.136s,PASSED
delay(3),Chrome 72.0.3626.109,,2019-02-20 16:34:35,2019-02-20 16:34:38,3.002s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert_Records,Chrome 72.0.3626.109,This test case is used to insert records in data file and it has to be connected to data file excel sheet using data binding,2019-02-20 16:34:38,2019-02-20 16:34:48,10.029s,PASSED
"click(findTestObject(""Event Group Managemnt/BTN_Insert""))",Chrome 72.0.3626.109,,2019-02-20 16:34:38,2019-02-20 16:34:39,0.128s,PASSED
"pk_Functions.CS_AllPageData.AllPageDataFun(""Event Group Management/MOF_NE_Event Group ManagementObjectRepository"", ""Sheet1"", [code, arabic_des, english_des])",Chrome 72.0.3626.109,,2019-02-20 16:34:39,2019-02-20 16:34:42,3.688s,PASSED
"click(findTestObject(""BTN_Save""))",Chrome 72.0.3626.109,,2019-02-20 16:34:42,2019-02-20 16:34:42,0.064s,PASSED
delay(3),Chrome 72.0.3626.109,,2019-02-20 16:34:42,2019-02-20 16:34:45,3.003s,PASSED
"click(findTestObject(""Event Group Managemnt/BTN_Back (1)""))",Chrome 72.0.3626.109,,2019-02-20 16:34:45,2019-02-20 16:34:45,0.140s,PASSED
delay(3),Chrome 72.0.3626.109,,2019-02-20 16:34:45,2019-02-20 16:34:48,3.003s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert_Records,Chrome 72.0.3626.109,This test case is used to insert records in data file and it has to be connected to data file excel sheet using data binding,2019-02-20 16:34:48,2019-02-20 16:34:59,10.105s,PASSED
"click(findTestObject(""Event Group Managemnt/BTN_Insert""))",Chrome 72.0.3626.109,,2019-02-20 16:34:48,2019-02-20 16:34:49,0.246s,PASSED
"pk_Functions.CS_AllPageData.AllPageDataFun(""Event Group Management/MOF_NE_Event Group ManagementObjectRepository"", ""Sheet1"", [code, arabic_des, english_des])",Chrome 72.0.3626.109,,2019-02-20 16:34:49,2019-02-20 16:34:52,3.625s,PASSED
"click(findTestObject(""BTN_Save""))",Chrome 72.0.3626.109,,2019-02-20 16:34:52,2019-02-20 16:34:52,0.077s,PASSED
delay(3),Chrome 72.0.3626.109,,2019-02-20 16:34:52,2019-02-20 16:34:55,3.002s,PASSED
"click(findTestObject(""Event Group Managemnt/BTN_Back (1)""))",Chrome 72.0.3626.109,,2019-02-20 16:34:55,2019-02-20 16:34:56,0.124s,PASSED
delay(3),Chrome 72.0.3626.109,,2019-02-20 16:34:56,2019-02-20 16:34:59,3.003s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert_Records,Chrome 72.0.3626.109,This test case is used to insert records in data file and it has to be connected to data file excel sheet using data binding,2019-02-20 16:34:59,2019-02-20 16:35:09,9.934s,PASSED
"click(findTestObject(""Event Group Managemnt/BTN_Insert""))",Chrome 72.0.3626.109,,2019-02-20 16:34:59,2019-02-20 16:34:59,0.137s,PASSED
"pk_Functions.CS_AllPageData.AllPageDataFun(""Event Group Management/MOF_NE_Event Group ManagementObjectRepository"", ""Sheet1"", [code, arabic_des, english_des])",Chrome 72.0.3626.109,,2019-02-20 16:34:59,2019-02-20 16:35:02,3.551s,PASSED
"click(findTestObject(""BTN_Save""))",Chrome 72.0.3626.109,,2019-02-20 16:35:02,2019-02-20 16:35:02,0.102s,PASSED
delay(3),Chrome 72.0.3626.109,,2019-02-20 16:35:02,2019-02-20 16:35:05,3.002s,PASSED
"click(findTestObject(""Event Group Managemnt/BTN_Back (1)""))",Chrome 72.0.3626.109,,2019-02-20 16:35:05,2019-02-20 16:35:06,0.124s,PASSED
delay(3),Chrome 72.0.3626.109,,2019-02-20 16:35:06,2019-02-20 16:35:09,3.001s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Click on Clear Button,Chrome 72.0.3626.109,This test case is used to clear grid,2019-02-20 16:35:09,2019-02-20 16:35:09,0.271s,PASSED
"click(findTestObject(""Event Group Managemnt/BTN_Clear""))",Chrome 72.0.3626.109,,2019-02-20 16:35:09,2019-02-20 16:35:09,0.070s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Verify_Clear,Chrome 72.0.3626.109,This test case is used to verify clear action,2019-02-20 16:35:09,2019-02-20 16:35:14,5.482s,PASSED
"pk_Functions.CS_WebtableVerification.ValidateSearchParameters(""Clear"", ""Event Group Management/MOF_NE_Event Group ManagementObjectRepository"", ""Sheet1"", [], 0)",Chrome 72.0.3626.109,,2019-02-20 16:35:09,2019-02-20 16:35:14,5.302s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 72.0.3626.109,This test case is used to ensure that all inserted records are inserted successfully,2019-02-20 16:35:14,2019-02-20 16:35:22,7.842s,ERROR
"if (search == ""SearchYes"")",Chrome 72.0.3626.109,,2019-02-20 16:35:15,2019-02-20 16:35:22,7.564s,ERROR
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 72.0.3626.109,This test case is used to ensure that all inserted records are inserted successfully,2019-02-20 16:35:22,2019-02-20 16:35:30,7.655s,ERROR
"if (search == ""SearchYes"")",Chrome 72.0.3626.109,,2019-02-20 16:35:22,2019-02-20 16:35:30,7.639s,ERROR
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 72.0.3626.109,This test case is used to ensure that all inserted records are inserted successfully,2019-02-20 16:35:30,2019-02-20 16:35:31,1.001s,PASSED
"if (search == ""SearchYes"")",Chrome 72.0.3626.109,,2019-02-20 16:35:30,2019-02-20 16:35:30,0.000s,PASSED
