Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_EGMFullScenario,Chrome 71.0.3578.98,,2019-02-14 12:02:49,2019-02-14 12:04:06,1m - 17.272s,ERROR
,,,,,,
Test Cases/TC_Login,Chrome 71.0.3578.98,,2019-02-14 12:02:50,2019-02-14 12:03:39,49.341s,PASSED
"pk_Functions.CS_Login.LoginFun(findTestObject(null), ""http://192.168.0.190:8080/mof/#/"", findTestObject(""Login/Username""), findTestObject(""Login/Password""), ""AAttia"", ""123"", findTestObject(""Login/Login""))",Chrome 71.0.3578.98,,2019-02-14 12:02:50,2019-02-14 12:03:39,48.860s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Select_Screen,Chrome 71.0.3578.98,,2019-02-14 12:03:39,2019-02-14 12:03:44,5.288s,PASSED
"click(findTestObject(""NE_SideMenu""))",Chrome 71.0.3578.98,,2019-02-14 12:03:39,2019-02-14 12:03:41,1.628s,PASSED
"click(findTestObject(""NE_EventGroupManagement""))",Chrome 71.0.3578.98,,2019-02-14 12:03:41,2019-02-14 12:03:41,0.097s,PASSED
"click(findTestObject(""Event Group Managemnt/BTN_Search""))",Chrome 71.0.3578.98,,2019-02-14 12:03:41,2019-02-14 12:03:42,1.146s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-02-14 12:03:42,2019-02-14 12:03:44,2.038s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 71.0.3578.98,,2019-02-14 12:03:44,2019-02-14 12:03:53,8.679s,ERROR
"if (search == ""SearchYes"")",Chrome 71.0.3578.98,,2019-02-14 12:03:45,2019-02-14 12:03:53,8.336s,ERROR
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 71.0.3578.98,,2019-02-14 12:03:53,2019-02-14 12:04:00,7.409s,ERROR
"if (search == ""SearchYes"")",Chrome 71.0.3578.98,,2019-02-14 12:03:53,2019-02-14 12:04:00,7.389s,ERROR
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 71.0.3578.98,,2019-02-14 12:04:00,2019-02-14 12:04:02,2.014s,PASSED
"if (search == ""SearchYes"")",Chrome 71.0.3578.98,,2019-02-14 12:04:00,2019-02-14 12:04:00,0.000s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-02-14 12:04:00,2019-02-14 12:04:02,2.001s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 71.0.3578.98,,2019-02-14 12:04:02,2019-02-14 12:04:04,2.019s,PASSED
"if (search == ""SearchYes"")",Chrome 71.0.3578.98,,2019-02-14 12:04:02,2019-02-14 12:04:02,0.000s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-02-14 12:04:02,2019-02-14 12:04:04,2.018s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 71.0.3578.98,,2019-02-14 12:04:04,2019-02-14 12:04:06,2.013s,PASSED
"if (search == ""SearchYes"")",Chrome 71.0.3578.98,,2019-02-14 12:04:04,2019-02-14 12:04:04,0.001s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-02-14 12:04:04,2019-02-14 12:04:06,2.001s,PASSED
