Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Event Group Management,Chrome 71.0.3578.98,,2019-01-22 10:23:20,2019-01-22 10:24:46,1m - 26.321s,FAILED
,,,,,,
Test Cases/Event Group Management/TC_Update,Chrome 71.0.3578.98,,2019-01-22 10:23:21,2019-01-22 10:24:46,1m - 25.692s,FAILED
"pk_Functions.CS_Login.LoginFun(findTestObject(null), ""http://192.168.0.190:8080/mof/#/"", findTestObject(""Login/Username""), findTestObject(""Login/Password""), ""AAttia"", ""123"", findTestObject(""Login/Login""))",Chrome 71.0.3578.98,,2019-01-22 10:23:22,2019-01-22 10:23:39,17.837s,PASSED
"click(findTestObject(""NE_SideMenu""))",Chrome 71.0.3578.98,,2019-01-22 10:23:39,2019-01-22 10:23:45,5.730s,PASSED
"click(findTestObject(""NE_EventGroupManagement""))",Chrome 71.0.3578.98,,2019-01-22 10:23:45,2019-01-22 10:23:45,0.108s,PASSED
"click(findTestObject(""Search""))",Chrome 71.0.3578.98,,2019-01-22 10:23:45,2019-01-22 10:23:47,1.629s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-22 10:23:47,2019-01-22 10:23:52,5.049s,PASSED
"pk_Functions.CS_SelectRecordFromWebtable_IPO.SelectRecordFromWebtableFun(""xpath"", ""//*[@id=""app-form""]//app-body//app-event-categories-management-layout//app-event-categories-management-list/p-panel//p-datatable/div/div[2]"", ""1"", 0, 3, 2)",Chrome 71.0.3578.98,,2019-01-22 10:23:52,2019-01-22 10:24:00,8.339s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-22 10:24:00,2019-01-22 10:24:05,5.004s,PASSED
"pk_Functions.CS_AllPageData.AllPageDataFun(""Event Group Management/EventManagementGPUpdate_ObjectRepository"", ""Sheet1"", [ArabicDescription, EnglishDescription, Save, Back])",Chrome 71.0.3578.98,,2019-01-22 10:24:05,2019-01-22 10:24:15,9.846s,PASSED
"pk_Functions.CS_SelectRecordFromWebtable_IPO.SelectRecordFromWebtableFun(""xpath"", ""//*[@id=""app-form""]//app-body//app-event-categories-management-layout//app-event-categories-management-list/p-panel//p-datatable/div/div[2]"", ""1"", 0, 3, 1)",Chrome 71.0.3578.98,,2019-01-22 10:24:15,2019-01-22 10:24:15,0.105s,PASSED
"pk_Functions.CS_VerifyPageData.CheckMatching(""Event Group Management/EventManagementGPUpdate_ObjectRepository"", ""Sheet1"", ""Event Group Management/EventManagemntGPUpdate_Data"")",Chrome 71.0.3578.98,,2019-01-22 10:24:15,2019-01-22 10:24:46,31.194s,FAILED
