Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Event Group Management,Chrome 71.0.3578.98,,2019-02-03 12:07:48,2019-02-03 12:10:08,2m - 19.213s,FAILED
,,,,,,
Test Cases/TC_Login,Chrome 71.0.3578.98,,2019-02-03 12:07:49,2019-02-03 12:08:19,29.437s,PASSED
pk_Functions.CS_Login.LoginFun,Chrome 71.0.3578.98,,2019-02-03 12:07:50,2019-02-03 12:08:15,25.315s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:08:15,2019-02-03 12:08:17,2.188s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:08:17,2019-02-03 12:08:18,0.115s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:08:18,2019-02-03 12:08:19,1.155s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Select_Screen,Chrome 71.0.3578.98,,2019-02-03 12:08:19,2019-02-03 12:08:51,32.727s,FAILED
click,Chrome 71.0.3578.98,,2019-02-03 12:08:19,2019-02-03 12:08:19,0.265s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:08:19,2019-02-03 12:08:51,31.992s,FAILED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-02-03 12:08:51,2019-02-03 12:09:01,9.108s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:08:52,2019-02-03 12:08:52,0.180s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-02-03 12:08:52,2019-02-03 12:08:57,5.175s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:08:57,2019-02-03 12:08:57,0.088s,PASSED
delay,Chrome 71.0.3578.98,,2019-02-03 12:08:57,2019-02-03 12:09:00,3.002s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:09:00,2019-02-03 12:09:01,0.250s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-02-03 12:09:01,2019-02-03 12:09:01,0.521s,FAILED
click,Chrome 71.0.3578.98,,2019-02-03 12:09:01,2019-02-03 12:09:01,0.449s,FAILED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-02-03 12:09:01,2019-02-03 12:09:02,0.454s,FAILED
click,Chrome 71.0.3578.98,,2019-02-03 12:09:01,2019-02-03 12:09:02,0.439s,FAILED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-02-03 12:09:02,2019-02-03 12:09:09,7.705s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:09:02,2019-02-03 12:09:02,0.427s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-02-03 12:09:02,2019-02-03 12:09:06,3.857s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:09:06,2019-02-03 12:09:06,0.221s,PASSED
delay,Chrome 71.0.3578.98,,2019-02-03 12:09:06,2019-02-03 12:09:09,3.002s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:09:09,2019-02-03 12:09:09,0.184s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-02-03 12:09:09,2019-02-03 12:09:10,0.462s,FAILED
click,Chrome 71.0.3578.98,,2019-02-03 12:09:09,2019-02-03 12:09:10,0.449s,FAILED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-02-03 12:09:10,2019-02-03 12:09:17,7.558s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:09:10,2019-02-03 12:09:10,0.231s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-02-03 12:09:10,2019-02-03 12:09:14,3.918s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:09:14,2019-02-03 12:09:14,0.186s,PASSED
delay,Chrome 71.0.3578.98,,2019-02-03 12:09:14,2019-02-03 12:09:17,3.001s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:09:17,2019-02-03 12:09:17,0.211s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-02-03 12:09:17,2019-02-03 12:09:18,0.497s,FAILED
click,Chrome 71.0.3578.98,,2019-02-03 12:09:17,2019-02-03 12:09:18,0.458s,FAILED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-02-03 12:09:18,2019-02-03 12:09:25,7.537s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:09:18,2019-02-03 12:09:18,0.183s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-02-03 12:09:18,2019-02-03 12:09:22,3.953s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:09:22,2019-02-03 12:09:22,0.170s,PASSED
delay,Chrome 71.0.3578.98,,2019-02-03 12:09:22,2019-02-03 12:09:25,3.001s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:09:25,2019-02-03 12:09:25,0.218s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Delete,Chrome 71.0.3578.98,,2019-02-03 12:09:25,2019-02-03 12:09:28,2.789s,PASSED
pk_Functions.CS_ClickingonUpdateorDeletebutton.SelectRecordFromWebtableFun,Chrome 71.0.3578.98,,2019-02-03 12:09:26,2019-02-03 12:09:26,0.367s,PASSED
delay,Chrome 71.0.3578.98,,2019-02-03 12:09:26,2019-02-03 12:09:28,2.003s,PASSED
,,,,,,
