Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Event Group Management,Chrome 71.0.3578.98,,2019-01-27 14:05:02,2019-01-27 14:06:01,59.016s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Update_FullScenario,Chrome 71.0.3578.98,,2019-01-27 14:05:03,2019-01-27 14:06:01,58.423s,PASSED
"pk_Functions.CS_Login.LoginFun(findTestObject(null), ""http://192.168.0.190:8080/mof/#/"", findTestObject(""Login/Username""), findTestObject(""Login/Password""), ""AAttia"", ""123"", findTestObject(""Login/Login""))",Chrome 71.0.3578.98,,2019-01-27 14:05:04,2019-01-27 14:05:23,18.714s,PASSED
"click(findTestObject(""NE_SideMenu""))",Chrome 71.0.3578.98,,2019-01-27 14:05:23,2019-01-27 14:05:24,1.630s,PASSED
"click(findTestObject(""NE_EventGroupManagement""))",Chrome 71.0.3578.98,,2019-01-27 14:05:24,2019-01-27 14:05:24,0.104s,PASSED
"click(findTestObject(""Event Group Managemnt/BTN_Search""))",Chrome 71.0.3578.98,,2019-01-27 14:05:24,2019-01-27 14:05:25,0.744s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-27 14:05:25,2019-01-27 14:05:30,5.047s,PASSED
"pk_Functions.CS_SelectRecordFromWebtable_IPO.SelectRecordFromWebtableFun(""Event Group Management/MOF_NE_Event Group ManagementObjectRepository"", ""Search_Function"", ""1"", 0, 3, 2)",Chrome 71.0.3578.98,,2019-01-27 14:05:30,2019-01-27 14:05:40,9.554s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-27 14:05:40,2019-01-27 14:05:45,5.006s,PASSED
"pk_Functions.CS_AllPageData.AllPageDataFun(""Event Group Management/EventManagementGPUpdate_ObjectRepository"", ""Sheet1"", [ArabicDescription, EnglishDescription, Save, Back])",Chrome 71.0.3578.98,,2019-01-27 14:05:45,2019-01-27 14:05:49,4.889s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-27 14:05:49,2019-01-27 14:05:51,2.003s,PASSED
"pk_Functions.CS_SelectRecordFromWebtable_IPO.SelectRecordFromWebtableFun(""Event Group Management/MOF_NE_Event Group ManagementObjectRepository"", ""Search_Function"", ""1"", 0, 3, 1)",Chrome 71.0.3578.98,,2019-01-27 14:05:51,2019-01-27 14:06:00,8.323s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-27 14:06:00,2019-01-27 14:06:01,1.003s,PASSED
"pk_Functions.CS_VerifyPageData.CheckMatching(""Event Group Management/EventManagementGPUpdate_ObjectRepository"", ""Sheet3"", ""Event Group Management/EventManagemntGPUpdate_Data1"")",Chrome 71.0.3578.98,,2019-01-27 14:06:01,2019-01-27 14:06:01,0.306s,PASSED
