Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_EGMFullScenario,Chrome 71.0.3578.98,,2019-02-14 11:32:00,2019-02-14 11:32:44,43.819s,ERROR
,,,,,,
Test Cases/TC_Login,Chrome 71.0.3578.98,,2019-02-14 11:32:00,2019-02-14 11:32:14,14.115s,PASSED
"pk_Functions.CS_Login.LoginFun(findTestObject(null), ""http://192.168.0.190:8080/mof/#/"", findTestObject(""Login/Username""), findTestObject(""Login/Password""), ""AAttia"", ""123"", findTestObject(""Login/Login""))",Chrome 71.0.3578.98,,2019-02-14 11:32:01,2019-02-14 11:32:14,13.645s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Select_Screen,Chrome 71.0.3578.98,,2019-02-14 11:32:14,2019-02-14 11:32:21,6.423s,PASSED
"click(findTestObject(""NE_SideMenu""))",Chrome 71.0.3578.98,,2019-02-14 11:32:15,2019-02-14 11:32:18,2.735s,PASSED
"click(findTestObject(""NE_EventGroupManagement""))",Chrome 71.0.3578.98,,2019-02-14 11:32:18,2019-02-14 11:32:18,0.105s,PASSED
"click(findTestObject(""Event Group Managemnt/BTN_Search""))",Chrome 71.0.3578.98,,2019-02-14 11:32:18,2019-02-14 11:32:19,1.129s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-02-14 11:32:19,2019-02-14 11:32:21,2.056s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 71.0.3578.98,,2019-02-14 11:32:21,2019-02-14 11:32:30,8.921s,ERROR
"click(findTestObject(""Event Group Managemnt/BTN_Clear""))",Chrome 71.0.3578.98,,2019-02-14 11:32:21,2019-02-14 11:32:21,0.091s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-02-14 11:32:21,2019-02-14 11:32:22,1.003s,PASSED
"if (search == ""SearchYes"")",Chrome 71.0.3578.98,,2019-02-14 11:32:22,2019-02-14 11:32:30,7.505s,ERROR
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 71.0.3578.98,,2019-02-14 11:32:30,2019-02-14 11:32:37,7.596s,ERROR
"click(findTestObject(""Event Group Managemnt/BTN_Clear""))",Chrome 71.0.3578.98,,2019-02-14 11:32:30,2019-02-14 11:32:30,0.082s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-02-14 11:32:30,2019-02-14 11:32:31,1.004s,PASSED
"if (search == ""SearchYes"")",Chrome 71.0.3578.98,,2019-02-14 11:32:31,2019-02-14 11:32:37,6.491s,ERROR
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 71.0.3578.98,,2019-02-14 11:32:37,2019-02-14 11:32:40,2.099s,PASSED
"click(findTestObject(""Event Group Managemnt/BTN_Clear""))",Chrome 71.0.3578.98,,2019-02-14 11:32:37,2019-02-14 11:32:38,0.065s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-02-14 11:32:38,2019-02-14 11:32:39,1.002s,PASSED
"if (search == ""SearchYes"")",Chrome 71.0.3578.98,,2019-02-14 11:32:39,2019-02-14 11:32:39,0.004s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-02-14 11:32:39,2019-02-14 11:32:40,1.005s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 71.0.3578.98,,2019-02-14 11:32:40,2019-02-14 11:32:42,2.106s,PASSED
"click(findTestObject(""Event Group Managemnt/BTN_Clear""))",Chrome 71.0.3578.98,,2019-02-14 11:32:40,2019-02-14 11:32:40,0.061s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-02-14 11:32:40,2019-02-14 11:32:41,1.001s,PASSED
"if (search == ""SearchYes"")",Chrome 71.0.3578.98,,2019-02-14 11:32:41,2019-02-14 11:32:41,0.001s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-02-14 11:32:41,2019-02-14 11:32:42,1.029s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 71.0.3578.98,,2019-02-14 11:32:42,2019-02-14 11:32:44,2.125s,PASSED
"click(findTestObject(""Event Group Managemnt/BTN_Clear""))",Chrome 71.0.3578.98,,2019-02-14 11:32:42,2019-02-14 11:32:42,0.106s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-02-14 11:32:42,2019-02-14 11:32:43,1.001s,PASSED
"if (search == ""SearchYes"")",Chrome 71.0.3578.98,,2019-02-14 11:32:43,2019-02-14 11:32:43,0.001s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-02-14 11:32:43,2019-02-14 11:32:44,1.002s,PASSED
