Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Event Group Management,Chrome 71.0.3578.98,,2019-02-03 12:37:56,2019-02-03 12:40:57,3m - 1.087s,PASSED
,,,,,,
Test Cases/TC_Login,Chrome 71.0.3578.98,,2019-02-03 12:37:56,2019-02-03 12:38:12,15.398s,PASSED
pk_Functions.CS_Login.LoginFun,Chrome 71.0.3578.98,,2019-02-03 12:37:57,2019-02-03 12:38:12,14.984s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Select_Screen,Chrome 71.0.3578.98,,2019-02-03 12:38:12,2019-02-03 12:38:16,4.725s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:38:12,2019-02-03 12:38:14,1.623s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:38:14,2019-02-03 12:38:14,0.089s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:38:14,2019-02-03 12:38:14,0.616s,PASSED
delay,Chrome 71.0.3578.98,,2019-02-03 12:38:14,2019-02-03 12:38:16,2.037s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-02-03 12:38:16,2019-02-03 12:38:28,11.339s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:38:17,2019-02-03 12:38:17,0.123s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-02-03 12:38:17,2019-02-03 12:38:22,4.708s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:38:22,2019-02-03 12:38:22,0.079s,PASSED
delay,Chrome 71.0.3578.98,,2019-02-03 12:38:22,2019-02-03 12:38:25,3.004s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:38:25,2019-02-03 12:38:25,0.163s,PASSED
delay,Chrome 71.0.3578.98,,2019-02-03 12:38:25,2019-02-03 12:38:28,3.003s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-02-03 12:38:28,2019-02-03 12:38:38,10.046s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:38:28,2019-02-03 12:38:28,0.149s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-02-03 12:38:28,2019-02-03 12:38:32,3.623s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:38:32,2019-02-03 12:38:32,0.072s,PASSED
delay,Chrome 71.0.3578.98,,2019-02-03 12:38:32,2019-02-03 12:38:35,3.005s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:38:35,2019-02-03 12:38:35,0.165s,PASSED
delay,Chrome 71.0.3578.98,,2019-02-03 12:38:35,2019-02-03 12:38:38,3.003s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-02-03 12:38:38,2019-02-03 12:38:48,9.981s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:38:38,2019-02-03 12:38:38,0.158s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-02-03 12:38:38,2019-02-03 12:38:42,3.533s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:38:42,2019-02-03 12:38:42,0.109s,PASSED
delay,Chrome 71.0.3578.98,,2019-02-03 12:38:42,2019-02-03 12:38:45,3.002s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:38:45,2019-02-03 12:38:45,0.168s,PASSED
delay,Chrome 71.0.3578.98,,2019-02-03 12:38:45,2019-02-03 12:38:48,3.003s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-02-03 12:38:48,2019-02-03 12:38:58,10.071s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:38:48,2019-02-03 12:38:48,0.141s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-02-03 12:38:48,2019-02-03 12:38:52,3.690s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:38:52,2019-02-03 12:38:52,0.069s,PASSED
delay,Chrome 71.0.3578.98,,2019-02-03 12:38:52,2019-02-03 12:38:55,3.003s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:38:55,2019-02-03 12:38:55,0.151s,PASSED
delay,Chrome 71.0.3578.98,,2019-02-03 12:38:55,2019-02-03 12:38:58,3.003s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-02-03 12:38:58,2019-02-03 12:39:08,10.040s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:38:58,2019-02-03 12:38:58,0.174s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-02-03 12:38:58,2019-02-03 12:39:02,3.590s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:39:02,2019-02-03 12:39:02,0.111s,PASSED
delay,Chrome 71.0.3578.98,,2019-02-03 12:39:02,2019-02-03 12:39:05,3.003s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:39:05,2019-02-03 12:39:05,0.140s,PASSED
delay,Chrome 71.0.3578.98,,2019-02-03 12:39:05,2019-02-03 12:39:08,3.003s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-02-03 12:39:08,2019-02-03 12:39:18,10.019s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:39:08,2019-02-03 12:39:08,0.158s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-02-03 12:39:08,2019-02-03 12:39:12,3.586s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:39:12,2019-02-03 12:39:12,0.103s,PASSED
delay,Chrome 71.0.3578.98,,2019-02-03 12:39:12,2019-02-03 12:39:15,3.002s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:39:15,2019-02-03 12:39:15,0.142s,PASSED
delay,Chrome 71.0.3578.98,,2019-02-03 12:39:15,2019-02-03 12:39:18,3.003s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-02-03 12:39:18,2019-02-03 12:39:28,9.956s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:39:18,2019-02-03 12:39:18,0.142s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-02-03 12:39:18,2019-02-03 12:39:22,3.561s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:39:22,2019-02-03 12:39:22,0.071s,PASSED
delay,Chrome 71.0.3578.98,,2019-02-03 12:39:22,2019-02-03 12:39:25,3.003s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:39:25,2019-02-03 12:39:25,0.147s,PASSED
delay,Chrome 71.0.3578.98,,2019-02-03 12:39:25,2019-02-03 12:39:28,3.003s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-02-03 12:39:28,2019-02-03 12:39:38,10.077s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:39:28,2019-02-03 12:39:28,0.168s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-02-03 12:39:28,2019-02-03 12:39:32,3.642s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:39:32,2019-02-03 12:39:32,0.090s,PASSED
delay,Chrome 71.0.3578.98,,2019-02-03 12:39:32,2019-02-03 12:39:35,3.003s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:39:35,2019-02-03 12:39:35,0.147s,PASSED
delay,Chrome 71.0.3578.98,,2019-02-03 12:39:35,2019-02-03 12:39:38,3.003s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-02-03 12:39:38,2019-02-03 12:39:48,9.790s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:39:38,2019-02-03 12:39:38,0.128s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-02-03 12:39:38,2019-02-03 12:39:41,3.371s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:39:41,2019-02-03 12:39:42,0.104s,PASSED
delay,Chrome 71.0.3578.98,,2019-02-03 12:39:42,2019-02-03 12:39:45,3.003s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:39:45,2019-02-03 12:39:45,0.158s,PASSED
delay,Chrome 71.0.3578.98,,2019-02-03 12:39:45,2019-02-03 12:39:48,3.002s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-02-03 12:39:48,2019-02-03 12:39:58,9.811s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:39:48,2019-02-03 12:39:48,0.139s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-02-03 12:39:48,2019-02-03 12:39:51,3.415s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:39:51,2019-02-03 12:39:51,0.062s,PASSED
delay,Chrome 71.0.3578.98,,2019-02-03 12:39:51,2019-02-03 12:39:54,3.003s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:39:54,2019-02-03 12:39:55,0.177s,PASSED
delay,Chrome 71.0.3578.98,,2019-02-03 12:39:55,2019-02-03 12:39:58,3.003s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-02-03 12:39:58,2019-02-03 12:40:07,9.820s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:39:58,2019-02-03 12:39:58,0.144s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-02-03 12:39:58,2019-02-03 12:40:01,3.395s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:40:01,2019-02-03 12:40:01,0.100s,PASSED
delay,Chrome 71.0.3578.98,,2019-02-03 12:40:01,2019-02-03 12:40:04,3.003s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:40:04,2019-02-03 12:40:04,0.155s,PASSED
delay,Chrome 71.0.3578.98,,2019-02-03 12:40:04,2019-02-03 12:40:07,3.003s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-02-03 12:40:07,2019-02-03 12:40:17,9.826s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:40:07,2019-02-03 12:40:08,0.143s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-02-03 12:40:08,2019-02-03 12:40:11,3.386s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:40:11,2019-02-03 12:40:11,0.110s,PASSED
delay,Chrome 71.0.3578.98,,2019-02-03 12:40:11,2019-02-03 12:40:14,3.003s,PASSED
click,Chrome 71.0.3578.98,,2019-02-03 12:40:14,2019-02-03 12:40:14,0.152s,PASSED
delay,Chrome 71.0.3578.98,,2019-02-03 12:40:14,2019-02-03 12:40:17,3.004s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-02-03 12:40:17,2019-02-03 12:40:27,9.978s,PASSED
