Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Event Group Management,Chrome 71.0.3578.98,,2019-01-22 09:27:18,2019-01-22 09:29:04,1m - 46.413s,ERROR
,,,,,,
Test Cases/TC_Login,Chrome 71.0.3578.98,,2019-01-22 09:27:18,2019-01-22 09:27:36,17.198s,PASSED
pk_Functions.CS_Login.LoginFun,Chrome 71.0.3578.98,,2019-01-22 09:27:19,2019-01-22 09:27:36,16.770s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-22 09:27:36,2019-01-22 09:28:14,37.901s,ERROR
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-22 09:27:36,2019-01-22 09:28:08,32.237s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-22 09:28:08,2019-01-22 09:28:13,5.004s,PASSED
pk_Functions.CS_ValidateSearchParameters.ValidateSearchParameters,Chrome 71.0.3578.98,,2019-01-22 09:28:13,2019-01-22 09:28:14,0.335s,FAILED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-22 09:28:14,2019-01-22 09:28:56,42.045s,FAILED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-22 09:28:14,2019-01-22 09:28:56,42.028s,FAILED
,,,,,,
Test Cases/Event Group Management/TC_Delete,Chrome 71.0.3578.98,,2019-01-22 09:28:56,2019-01-22 09:29:04,8.494s,PASSED
pk_Functions.CS_SelectRecordFromWebtable_IPO.SelectRecordFromWebtableFun,Chrome 71.0.3578.98,,2019-01-22 09:28:56,2019-01-22 09:29:04,8.214s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Delete,Chrome 71.0.3578.98,,2019-01-22 09:29:04,2019-01-22 09:29:04,0.222s,PASSED
pk_Functions.CS_SelectRecordFromWebtable_IPO.SelectRecordFromWebtableFun,Chrome 71.0.3578.98,,2019-01-22 09:29:04,2019-01-22 09:29:04,0.217s,PASSED
